Stock,PCR,TradeDate
TATAPOWER,0.558262,2019-12-03
TATAPOWER,0.540785,2019-12-04
TATAPOWER,0.488351,2019-12-05
TATAPOWER,0.429304,2019-12-06
TATASTEEL,0.565605,2019-10-10
TATASTEEL,0.625797,2019-10-11
TATASTEEL,0.663176,2019-10-14
TATASTEEL,0.609607,2019-10-15
TATASTEEL,0.595001,2019-10-16
TATASTEEL,0.660072,2019-10-17
TATASTEEL,0.683840,2019-10-18
TATASTEEL,0.631907,2019-10-22
TATASTEEL,0.634925,2019-10-23
TATASTEEL,0.658839,2019-10-24
TATASTEEL,0.677636,2019-10-25
TATASTEEL,0.863909,2019-10-29
TATASTEEL,0.825302,2019-10-30
TATASTEEL,0.769849,2019-10-31
TATASTEEL,0.627935,2019-11-01
TATASTEEL,0.746815,2019-11-04
TATASTEEL,0.765050,2019-11-05
TATASTEEL,0.760618,2019-11-06
TATASTEEL,0.613553,2019-11-07
TATASTEEL,0.557943,2019-11-08
TATASTEEL,0.554551,2019-11-11
TATASTEEL,0.505750,2019-11-13
TATASTEEL,0.489399,2019-11-14
TATASTEEL,0.475715,2019-11-15
TATASTEEL,0.574056,2019-11-18
TATASTEEL,0.499194,2019-11-19
TATASTEEL,0.500327,2019-11-20
TATASTEEL,0.447875,2019-11-21
TATASTEEL,0.463301,2019-11-22
TATASTEEL,0.656304,2019-11-25
TATASTEEL,0.719783,2019-11-26
TATASTEEL,0.663725,2019-11-27
TATASTEEL,0.909231,2019-11-28
TATASTEEL,0.648378,2019-11-29
TATASTEEL,0.562950,2019-12-02
TATASTEEL,0.513731,2019-12-03
TATASTEEL,0.494686,2019-12-04
TATASTEEL,0.442678,2019-12-05
TATASTEEL,0.467926,2019-12-06
TCS,0.571746,2019-10-10
TCS,0.386102,2019-10-11
TCS,0.402579,2019-10-14
TCS,0.430060,2019-10-15
TCS,0.444201,2019-10-16
TCS,0.497197,2019-10-17
TCS,0.540003,2019-10-18
TCS,0.685310,2019-10-22
TCS,0.736903,2019-10-23
TCS,0.727171,2019-10-24
TCS,0.919187,2019-10-25
TCS,1.282168,2019-10-29
TCS,1.528571,2019-10-30
TCS,1.760026,2019-10-31
TCS,1.338252,2019-11-01
TCS,1.159638,2019-11-04
TCS,1.065749,2019-11-05
TCS,1.010819,2019-11-06
TCS,0.946372,2019-11-07
TCS,0.715507,2019-11-08
TCS,0.620123,2019-11-11
TCS,0.765134,2019-11-13
TCS,0.861721,2019-11-14
TCS,0.875972,2019-11-15
TCS,0.773245,2019-11-18
TCS,0.534486,2019-11-19
TCS,0.493652,2019-11-20
TCS,0.509044,2019-11-21
TCS,0.491067,2019-11-22
TCS,0.545934,2019-11-25
TCS,0.496102,2019-11-26
TCS,0.579688,2019-11-27
TCS,0.648194,2019-11-28
TCS,0.912089,2019-11-29
TCS,0.742385,2019-12-02
TCS,0.785750,2019-12-03
TCS,0.855804,2019-12-04
TCS,1.093950,2019-12-05
TCS,1.088494,2019-12-06
TECHM,0.591780,2019-10-10
TECHM,0.748021,2019-10-11
TECHM,0.668146,2019-10-14
TECHM,0.722482,2019-10-15
TECHM,0.785211,2019-10-16
TECHM,0.727170,2019-10-17
TECHM,0.902702,2019-10-18
TECHM,0.726190,2019-10-22
TECHM,0.784104,2019-10-23
TECHM,0.555652,2019-10-24
TECHM,0.518348,2019-10-25
TECHM,0.779731,2019-10-29
TECHM,0.826710,2019-10-30
TECHM,0.716466,2019-10-31
TECHM,0.676767,2019-11-01
TECHM,0.703825,2019-11-04
TECHM,0.789841,2019-11-05
TECHM,0.619309,2019-11-06
TECHM,0.621788,2019-11-07
TECHM,0.617506,2019-11-08
TECHM,0.610367,2019-11-11
TECHM,0.535455,2019-11-13
TECHM,0.555424,2019-11-14
TECHM,0.539855,2019-11-15
TECHM,0.502518,2019-11-18
TECHM,0.523529,2019-11-19
TECHM,0.532138,2019-11-20
TECHM,0.516590,2019-11-21
TECHM,0.451462,2019-11-22
TECHM,0.450276,2019-11-25
TECHM,0.438923,2019-11-26
TECHM,0.506916,2019-11-27
TECHM,0.628479,2019-11-28
TECHM,0.737373,2019-11-29
TECHM,0.767485,2019-12-02
TECHM,0.685126,2019-12-03
TECHM,0.686064,2019-12-04
TECHM,0.706065,2019-12-05
TECHM,0.662299,2019-12-06
TITAN,0.757226,2019-10-10
TITAN,0.799420,2019-10-11
TITAN,0.829459,2019-10-14
TITAN,0.881411,2019-10-15
TITAN,0.898748,2019-10-16
TITAN,0.854879,2019-10-17
TITAN,0.953985,2019-10-18
TITAN,0.980862,2019-10-22
TITAN,0.934321,2019-10-23
TITAN,1.010322,2019-10-24
TITAN,0.903121,2019-10-25
TITAN,0.915592,2019-10-29
TITAN,1.006121,2019-10-30
TITAN,1.074737,2019-10-31
TITAN,0.849691,2019-11-01
TITAN,0.861561,2019-11-04
TITAN,0.756936,2019-11-05
TITAN,0.419871,2019-11-06
TITAN,0.405532,2019-11-07
TITAN,0.409869,2019-11-08
TITAN,0.408941,2019-11-11
TITAN,0.410717,2019-11-13
TITAN,0.407296,2019-11-14
TITAN,0.409618,2019-11-15
TITAN,0.411098,2019-11-18
TITAN,0.406644,2019-11-19
TITAN,0.406580,2019-11-20
TITAN,0.382784,2019-11-21
TITAN,0.414613,2019-11-22
TITAN,0.411979,2019-11-25
TITAN,0.437554,2019-11-26
TITAN,0.446826,2019-11-27
TITAN,0.490619,2019-11-28
TITAN,0.559267,2019-11-29
TITAN,0.568405,2019-12-02
TITAN,0.534653,2019-12-03
TITAN,0.521815,2019-12-04
TITAN,0.463755,2019-12-05
TITAN,0.460000,2019-12-06
TORNTPHARM,1.285714,2019-10-10
TORNTPHARM,1.247422,2019-10-11
TORNTPHARM,1.180000,2019-10-14
TORNTPHARM,1.316831,2019-10-15
TORNTPHARM,1.190476,2019-10-16
TORNTPHARM,1.201923,2019-10-17
TORNTPHARM,1.158878,2019-10-18
TORNTPHARM,1.165137,2019-10-22
TORNTPHARM,1.119658,2019-10-23
TORNTPHARM,0.899328,2019-10-24
TORNTPHARM,0.992647,2019-10-25
TORNTPHARM,0.991735,2019-10-29
TORNTPHARM,1.138613,2019-10-30
TORNTPHARM,1.224719,2019-10-31
TORNTPHARM,0.323529,2019-11-01
TORNTPHARM,0.307692,2019-11-04
TORNTPHARM,0.300000,2019-11-05
TORNTPHARM,0.297872,2019-11-06
TORNTPHARM,0.274509,2019-11-07
TORNTPHARM,0.264150,2019-11-08
TORNTPHARM,0.307692,2019-11-11
TORNTPHARM,0.276595,2019-11-13
TORNTPHARM,0.318181,2019-11-14
TORNTPHARM,0.452380,2019-11-15
TORNTPHARM,0.452380,2019-11-18
TORNTPHARM,0.475000,2019-11-19
TORNTPHARM,0.476190,2019-11-20
TORNTPHARM,0.477272,2019-11-21
TORNTPHARM,0.511627,2019-11-22
TORNTPHARM,0.581395,2019-11-25
TORNTPHARM,0.446808,2019-11-26
TORNTPHARM,0.451612,2019-11-27
TORNTPHARM,0.542372,2019-11-28
TORNTPHARM,0.116279,2019-11-29
TORNTPHARM,0.255813,2019-12-02
TORNTPHARM,0.152941,2019-12-03
TORNTPHARM,0.088888,2019-12-04
TORNTPHARM,0.098901,2019-12-05
TORNTPHARM,0.119047,2019-12-06
TORNTPOWER,0.390243,2019-10-10
TORNTPOWER,0.372093,2019-10-11
TORNTPOWER,0.335877,2019-10-14
TORNTPOWER,0.333333,2019-10-15
TORNTPOWER,0.328358,2019-10-16
TORNTPOWER,0.316176,2019-10-17
TORNTPOWER,0.321678,2019-10-18
TORNTPOWER,0.310810,2019-10-22
TORNTPOWER,0.294871,2019-10-23
TORNTPOWER,0.319727,2019-10-24
TORNTPOWER,0.333333,2019-10-25
TORNTPOWER,0.422818,2019-10-29
TORNTPOWER,0.423611,2019-10-30
TORNTPOWER,0.492537,2019-10-31
TORNTPOWER,0.640000,2019-11-01
TORNTPOWER,0.333333,2019-11-04
TORNTPOWER,0.301886,2019-11-05
TORNTPOWER,0.243150,2019-11-06
TORNTPOWER,0.324218,2019-11-07
TORNTPOWER,0.362204,2019-11-08
TORNTPOWER,0.362637,2019-11-11
TORNTPOWER,0.382445,2019-11-13
TORNTPOWER,0.387417,2019-11-14
TORNTPOWER,0.396551,2019-11-15
TORNTPOWER,0.378839,2019-11-18
TORNTPOWER,0.402777,2019-11-19
TORNTPOWER,0.414814,2019-11-20
TORNTPOWER,0.436000,2019-11-21
TORNTPOWER,0.456349,2019-11-22
TORNTPOWER,0.489361,2019-11-25
TORNTPOWER,0.467592,2019-11-26
TORNTPOWER,0.518324,2019-11-27
TORNTPOWER,0.505681,2019-11-28
TORNTPOWER,0.645161,2019-11-29
TORNTPOWER,0.602739,2019-12-02
TORNTPOWER,0.611111,2019-12-03
TORNTPOWER,0.547169,2019-12-04
TORNTPOWER,0.469565,2019-12-05
TORNTPOWER,0.468468,2019-12-06
TVSMOTOR,0.286195,2019-10-10
TVSMOTOR,0.334433,2019-10-11
TVSMOTOR,0.378318,2019-10-14
TVSMOTOR,0.548565,2019-10-15
TVSMOTOR,0.544723,2019-10-16
TVSMOTOR,0.933771,2019-10-17
TVSMOTOR,1.091293,2019-10-18
TVSMOTOR,0.952628,2019-10-22
TVSMOTOR,1.096209,2019-10-23
TVSMOTOR,0.989720,2019-10-24
TVSMOTOR,0.949725,2019-10-25
TVSMOTOR,1.124748,2019-10-29
TVSMOTOR,1.318240,2019-10-30
TVSMOTOR,1.242296,2019-10-31
TVSMOTOR,0.609448,2019-11-01
TVSMOTOR,0.510752,2019-11-04
TVSMOTOR,0.436974,2019-11-05
TVSMOTOR,0.450879,2019-11-06
TVSMOTOR,0.431699,2019-11-07
TVSMOTOR,0.400000,2019-11-08
TVSMOTOR,0.370439,2019-11-11
TVSMOTOR,0.390934,2019-11-13
TVSMOTOR,0.354671,2019-11-14
TVSMOTOR,0.362403,2019-11-15
TVSMOTOR,0.358267,2019-11-18
TVSMOTOR,0.355555,2019-11-19
TVSMOTOR,0.375236,2019-11-20
TVSMOTOR,0.358523,2019-11-21
TVSMOTOR,0.341463,2019-11-22
TVSMOTOR,0.378984,2019-11-25
TVSMOTOR,0.362573,2019-11-26
TVSMOTOR,0.473895,2019-11-27
TVSMOTOR,0.724206,2019-11-28
TVSMOTOR,0.523178,2019-11-29
TVSMOTOR,0.380952,2019-12-02
TVSMOTOR,0.423228,2019-12-03
TVSMOTOR,0.428849,2019-12-04
TVSMOTOR,0.400728,2019-12-05
TVSMOTOR,0.435593,2019-12-06
UBL,0.600000,2019-10-10
UBL,0.578231,2019-10-11
UBL,0.591836,2019-10-14
UBL,0.595890,2019-10-15
UBL,0.601351,2019-10-16
UBL,0.639455,2019-10-17
UBL,0.620915,2019-10-18
UBL,0.629870,2019-10-22
UBL,0.625806,2019-10-23
UBL,0.642384,2019-10-24
UBL,0.648648,2019-10-25
UBL,0.710000,2019-10-29
UBL,0.652380,2019-10-30
UBL,0.655339,2019-10-31
UBL,0.673913,2019-11-01
UBL,0.641509,2019-11-04
UBL,0.542713,2019-11-05
UBL,0.607438,2019-11-06
UBL,0.685236,2019-11-07
UBL,0.812064,2019-11-08
UBL,0.769411,2019-11-11
UBL,0.751773,2019-11-13
UBL,0.783783,2019-11-14
UBL,0.831550,2019-11-15
UBL,0.837465,2019-11-18
UBL,0.820441,2019-11-19
UBL,0.780281,2019-11-20
UBL,0.773371,2019-11-21
UBL,0.773913,2019-11-22
UBL,0.724233,2019-11-25
UBL,0.648293,2019-11-26
UBL,0.694444,2019-11-27
UBL,0.882591,2019-11-28
UBL,0.375000,2019-11-29
UBL,0.388489,2019-12-02
UBL,0.400000,2019-12-03
UBL,0.328125,2019-12-04
UBL,0.270992,2019-12-05
UBL,0.234323,2019-12-06
UJJIVAN,0.526607,2019-10-10
UJJIVAN,0.521645,2019-10-11
UJJIVAN,0.582964,2019-10-14
UJJIVAN,0.595505,2019-10-15
UJJIVAN,0.617777,2019-10-16
UJJIVAN,0.590401,2019-10-17
UJJIVAN,0.580858,2019-10-18
UJJIVAN,0.541062,2019-10-22
UJJIVAN,0.484349,2019-10-23
UJJIVAN,0.434915,2019-10-24
UJJIVAN,0.331058,2019-10-25
UJJIVAN,0.444676,2019-10-29
UJJIVAN,0.526132,2019-10-30
UJJIVAN,0.552363,2019-10-31
UJJIVAN,0.853608,2019-11-01
UJJIVAN,0.648275,2019-11-04
UJJIVAN,0.610552,2019-11-05
UJJIVAN,0.561735,2019-11-06
UJJIVAN,0.613048,2019-11-07
UJJIVAN,0.620653,2019-11-08
UJJIVAN,0.587824,2019-11-11
UJJIVAN,0.649275,2019-11-13
UJJIVAN,0.609329,2019-11-14
UJJIVAN,0.603827,2019-11-15
UJJIVAN,0.701375,2019-11-18
UJJIVAN,0.761710,2019-11-19
UJJIVAN,0.699721,2019-11-20
UJJIVAN,0.692456,2019-11-21
UJJIVAN,0.735446,2019-11-22
UJJIVAN,0.782439,2019-11-25
UJJIVAN,0.895750,2019-11-26
UJJIVAN,0.833876,2019-11-27
UJJIVAN,0.830679,2019-11-28
UJJIVAN,0.572737,2019-11-29
UJJIVAN,0.474916,2019-12-02
UJJIVAN,0.483016,2019-12-03
UJJIVAN,0.507322,2019-12-04
UJJIVAN,0.562943,2019-12-05
UJJIVAN,0.560894,2019-12-06
ULTRACEMCO,0.704745,2019-10-10
ULTRACEMCO,0.733390,2019-10-11
ULTRACEMCO,0.805678,2019-10-14
ULTRACEMCO,0.883173,2019-10-15
ULTRACEMCO,0.917577,2019-10-16
ULTRACEMCO,0.907960,2019-10-17
ULTRACEMCO,0.810000,2019-10-18
ULTRACEMCO,0.588149,2019-10-22
ULTRACEMCO,0.566955,2019-10-23
ULTRACEMCO,0.625538,2019-10-24
ULTRACEMCO,0.629649,2019-10-25
ULTRACEMCO,0.601387,2019-10-29
ULTRACEMCO,0.691594,2019-10-30
ULTRACEMCO,0.752232,2019-10-31
ULTRACEMCO,1.029684,2019-11-01
ULTRACEMCO,0.789737,2019-11-04
ULTRACEMCO,0.720953,2019-11-05
ULTRACEMCO,0.662404,2019-11-06
ULTRACEMCO,0.718546,2019-11-07
ULTRACEMCO,0.697591,2019-11-08
ULTRACEMCO,0.680555,2019-11-11
ULTRACEMCO,0.682291,2019-11-13
ULTRACEMCO,0.605860,2019-11-14
ULTRACEMCO,0.636021,2019-11-15
ULTRACEMCO,0.627319,2019-11-18
ULTRACEMCO,0.612184,2019-11-19
ULTRACEMCO,0.594653,2019-11-20
ULTRACEMCO,0.581041,2019-11-21
ULTRACEMCO,0.609144,2019-11-22
ULTRACEMCO,0.626760,2019-11-25
ULTRACEMCO,0.664418,2019-11-26
ULTRACEMCO,0.817061,2019-11-27
ULTRACEMCO,1.154535,2019-11-28
ULTRACEMCO,1.163339,2019-11-29
ULTRACEMCO,1.064784,2019-12-02
ULTRACEMCO,1.079491,2019-12-03
ULTRACEMCO,1.016742,2019-12-04
ULTRACEMCO,0.858374,2019-12-05
ULTRACEMCO,0.803876,2019-12-06
UNIONBANK,0.335925,2019-10-10
UNIONBANK,0.329562,2019-10-11
UNIONBANK,0.344929,2019-10-14
UNIONBANK,0.354719,2019-10-15
UNIONBANK,0.372146,2019-10-16
UNIONBANK,0.502938,2019-10-17
UNIONBANK,0.521400,2019-10-18
UNIONBANK,0.563971,2019-10-22
UNIONBANK,0.542682,2019-10-23
UNIONBANK,0.524210,2019-10-24
UNIONBANK,0.573735,2019-10-25
UNIONBANK,0.654088,2019-10-29
UNIONBANK,0.758169,2019-10-30
UNIONBANK,0.822134,2019-10-31
UNIONBANK,0.908554,2019-11-01
UNIONBANK,0.985029,2019-11-04
UNIONBANK,1.056716,2019-11-05
UNIONBANK,0.910810,2019-11-06
UNIONBANK,0.899749,2019-11-07
UNIONBANK,0.956937,2019-11-08
UNIONBANK,0.948660,2019-11-11
UNIONBANK,0.935483,2019-11-13
UNIONBANK,0.943859,2019-11-14
UNIONBANK,1.068681,2019-11-15
UNIONBANK,1.129541,2019-11-18
UNIONBANK,1.155898,2019-11-19
UNIONBANK,1.095100,2019-11-20
UNIONBANK,1.030585,2019-11-21
UNIONBANK,0.951315,2019-11-22
UNIONBANK,0.867388,2019-11-25
UNIONBANK,0.873082,2019-11-26
UNIONBANK,0.967514,2019-11-27
UNIONBANK,1.276836,2019-11-28
UNIONBANK,0.655325,2019-11-29
UNIONBANK,0.425083,2019-12-02
UNIONBANK,0.414312,2019-12-03
UNIONBANK,0.354576,2019-12-04
UNIONBANK,0.337983,2019-12-05
UNIONBANK,0.307903,2019-12-06
UPL,0.467248,2019-10-10
UPL,0.493813,2019-10-11
UPL,0.599552,2019-10-14
UPL,0.547798,2019-10-15
UPL,0.590656,2019-10-16
UPL,0.491886,2019-10-17
UPL,0.506024,2019-10-18
UPL,0.520000,2019-10-22
UPL,0.526963,2019-10-23
UPL,0.475294,2019-10-24
UPL,0.451963,2019-10-25
UPL,0.382352,2019-10-29
UPL,0.505586,2019-10-30
UPL,0.562566,2019-10-31
UPL,0.650205,2019-11-01
UPL,0.557377,2019-11-04
UPL,0.436363,2019-11-05
UPL,0.415621,2019-11-06
UPL,0.565404,2019-11-07
UPL,0.456450,2019-11-08
UPL,0.460556,2019-11-11
UPL,0.439321,2019-11-13
UPL,0.396682,2019-11-14
UPL,0.369880,2019-11-15
UPL,0.410675,2019-11-18
UPL,0.406805,2019-11-19
UPL,0.407539,2019-11-20
UPL,0.386150,2019-11-21
UPL,0.369119,2019-11-22
UPL,0.407028,2019-11-25
UPL,0.380819,2019-11-26
UPL,0.385745,2019-11-27
UPL,0.591095,2019-11-28
UPL,0.517064,2019-11-29
UPL,0.514285,2019-12-02
UPL,0.408977,2019-12-03
UPL,0.404682,2019-12-04
UPL,0.424858,2019-12-05
UPL,0.468156,2019-12-06
VEDL,0.545524,2019-10-10
VEDL,0.611877,2019-10-11
VEDL,0.614237,2019-10-14
VEDL,0.652950,2019-10-15
VEDL,0.612697,2019-10-16
VEDL,0.583912,2019-10-17
VEDL,0.594603,2019-10-18
VEDL,0.550715,2019-10-22
VEDL,0.512181,2019-10-23
VEDL,0.533351,2019-10-24
VEDL,0.551733,2019-10-25
VEDL,0.656684,2019-10-29
VEDL,0.685389,2019-10-30
VEDL,0.676348,2019-10-31
VEDL,0.667926,2019-11-01
VEDL,0.740401,2019-11-04
VEDL,0.713701,2019-11-05
VEDL,0.686810,2019-11-06
VEDL,0.596395,2019-11-07
VEDL,0.599004,2019-11-08
VEDL,0.585566,2019-11-11
VEDL,0.534722,2019-11-13
VEDL,0.428741,2019-11-14
VEDL,0.423458,2019-11-15
VEDL,0.422004,2019-11-18
VEDL,0.424650,2019-11-19
VEDL,0.402581,2019-11-20
VEDL,0.394468,2019-11-21
VEDL,0.420975,2019-11-22
VEDL,0.456446,2019-11-25
VEDL,0.502167,2019-11-26
VEDL,0.526315,2019-11-27
VEDL,0.532164,2019-11-28
VEDL,0.687547,2019-11-29
VEDL,0.713081,2019-12-02
VEDL,0.734957,2019-12-03
VEDL,0.736001,2019-12-04
VEDL,0.672719,2019-12-05
VEDL,0.658524,2019-12-06
VOLTAS,0.373798,2019-10-10
VOLTAS,0.370460,2019-10-11
VOLTAS,0.384522,2019-10-14
VOLTAS,0.385817,2019-10-15
VOLTAS,0.371565,2019-10-16
VOLTAS,0.385572,2019-10-17
VOLTAS,0.450899,2019-10-18
VOLTAS,0.354806,2019-10-22
VOLTAS,0.463636,2019-10-23
VOLTAS,0.501535,2019-10-24
VOLTAS,0.507865,2019-10-25
VOLTAS,0.790143,2019-10-29
VOLTAS,0.739054,2019-10-30
VOLTAS,0.650000,2019-10-31
VOLTAS,0.425531,2019-11-01
VOLTAS,0.455026,2019-11-04
VOLTAS,0.477272,2019-11-05
VOLTAS,0.522448,2019-11-06
VOLTAS,0.493917,2019-11-07
VOLTAS,0.772727,2019-11-08
VOLTAS,0.619217,2019-11-11
VOLTAS,0.685249,2019-11-13
VOLTAS,0.810011,2019-11-14
VOLTAS,0.845433,2019-11-15
VOLTAS,0.854022,2019-11-18
VOLTAS,0.798368,2019-11-19
VOLTAS,0.789227,2019-11-20
VOLTAS,0.765562,2019-11-21
VOLTAS,0.651913,2019-11-22
VOLTAS,0.701897,2019-11-25
VOLTAS,0.632454,2019-11-26
VOLTAS,0.612665,2019-11-27
VOLTAS,0.542904,2019-11-28
VOLTAS,0.428571,2019-11-29
VOLTAS,0.408450,2019-12-02
VOLTAS,0.457142,2019-12-03
VOLTAS,0.401041,2019-12-04
VOLTAS,0.305506,2019-12-05
VOLTAS,0.631160,2019-12-06
WIPRO,0.525093,2019-10-10
WIPRO,0.492967,2019-10-11
WIPRO,0.553724,2019-10-14
WIPRO,0.941132,2019-10-15
WIPRO,0.939197,2019-10-16
WIPRO,0.873336,2019-10-17
WIPRO,0.876165,2019-10-18
WIPRO,1.022960,2019-10-22
WIPRO,1.031901,2019-10-23
WIPRO,0.922651,2019-10-24
WIPRO,0.952806,2019-10-25
WIPRO,1.089683,2019-10-29
WIPRO,1.106626,2019-10-30
WIPRO,1.316021,2019-10-31
WIPRO,0.878930,2019-11-01
WIPRO,0.750670,2019-11-04
WIPRO,0.802531,2019-11-05
WIPRO,0.762589,2019-11-06
WIPRO,0.765550,2019-11-07
WIPRO,0.779640,2019-11-08
WIPRO,0.750853,2019-11-11
WIPRO,0.741189,2019-11-13
WIPRO,0.710665,2019-11-14
WIPRO,0.711721,2019-11-15
WIPRO,0.695000,2019-11-18
WIPRO,0.646775,2019-11-19
WIPRO,0.624880,2019-11-20
WIPRO,0.637291,2019-11-21
WIPRO,0.704238,2019-11-22
WIPRO,0.694222,2019-11-25
WIPRO,0.698453,2019-11-26
WIPRO,0.758490,2019-11-27
WIPRO,0.685714,2019-11-28
WIPRO,0.908333,2019-11-29
WIPRO,0.838757,2019-12-02
WIPRO,0.770270,2019-12-03
WIPRO,0.630847,2019-12-04
WIPRO,0.562570,2019-12-05
WIPRO,0.548314,2019-12-06
YESBANK,0.600157,2019-10-10
YESBANK,0.564537,2019-10-11
YESBANK,0.572667,2019-10-14
YESBANK,0.589701,2019-10-15
YESBANK,0.584593,2019-10-16
YESBANK,0.660823,2019-10-17
YESBANK,0.770400,2019-10-18
YESBANK,0.750469,2019-10-22
YESBANK,0.761265,2019-10-23
YESBANK,0.677990,2019-10-24
YESBANK,0.732509,2019-10-25
YESBANK,0.838647,2019-10-29
YESBANK,0.830367,2019-10-30
YESBANK,1.178110,2019-10-31
YESBANK,0.688705,2019-11-01
YESBANK,0.707441,2019-11-04
YESBANK,0.665683,2019-11-05
YESBANK,0.661985,2019-11-06
YESBANK,0.688204,2019-11-07
YESBANK,0.744716,2019-11-08
YESBANK,0.741780,2019-11-11
YESBANK,0.667293,2019-11-13
YESBANK,0.640458,2019-11-14
YESBANK,0.615191,2019-11-15
YESBANK,0.596179,2019-11-18
YESBANK,0.583701,2019-11-19
YESBANK,0.594862,2019-11-20
YESBANK,0.562757,2019-11-21
YESBANK,0.575681,2019-11-22
YESBANK,0.581272,2019-11-25
YESBANK,0.581804,2019-11-26
YESBANK,0.622754,2019-11-27
YESBANK,0.710838,2019-11-28
YESBANK,0.607618,2019-11-29
YESBANK,0.625391,2019-12-02
YESBANK,0.641896,2019-12-03
YESBANK,0.665112,2019-12-04
YESBANK,0.648591,2019-12-05
YESBANK,0.660122,2019-12-06
ZEEL,1.010198,2019-10-10
ZEEL,0.995751,2019-10-11
ZEEL,0.972440,2019-10-14
ZEEL,0.978666,2019-10-15
ZEEL,1.037795,2019-10-16
ZEEL,1.158400,2019-10-17
ZEEL,0.947972,2019-10-18
ZEEL,0.922699,2019-10-22
ZEEL,0.875234,2019-10-23
ZEEL,0.882040,2019-10-24
ZEEL,0.841353,2019-10-25
ZEEL,0.921610,2019-10-29
ZEEL,0.892542,2019-10-30
ZEEL,1.143975,2019-10-31
ZEEL,1.138914,2019-11-01
ZEEL,1.067209,2019-11-04
ZEEL,1.074827,2019-11-05
ZEEL,0.924334,2019-11-06
ZEEL,0.925585,2019-11-07
ZEEL,0.860782,2019-11-08
ZEEL,0.797534,2019-11-11
ZEEL,0.775243,2019-11-13
ZEEL,0.779886,2019-11-14
ZEEL,0.807766,2019-11-15
ZEEL,0.698285,2019-11-18
ZEEL,0.639354,2019-11-19
ZEEL,0.692730,2019-11-20
ZEEL,1.093403,2019-11-21
ZEEL,1.241227,2019-11-22
ZEEL,1.146636,2019-11-25
ZEEL,1.146215,2019-11-26
ZEEL,1.144233,2019-11-27
ZEEL,0.938544,2019-11-28
ZEEL,0.839017,2019-11-29
ZEEL,0.751969,2019-12-02
ZEEL,0.637405,2019-12-03
ZEEL,0.622376,2019-12-04
ZEEL,0.666831,2019-12-05
ZEEL,0.612141,2019-12-06
